misconception_type	convo_turn	done	previous_action_id	listen_to_feedback	problem_progress	progress_delta	correct_solution	next_action_hint_strength	next_action_id
3	14	0	22.0	1	75	-15	0	3	0
3	15	0	3.0	1	100	25	1	2	1
4	16	0	22.0	0	0	-100	0	0	3
4	17	0	60.0	0	25	25	0	2	0
4	18	0	12.0	0	10	-15	0	2	1
4	19	0	22.0	1	25	15	0	2	0
4	20	0	12.0	1	50	25	0	2	0
4	21	0	2.0	0	25	-25	0	3	2
4	22	0	58.0	1	50	25	0	3	0
4	23	0	3.0	0	25	-25	0	3	0
4	24	0	13.0	1	90	65	0	3	0
5	25	0	3.0	0	0	-90	0	0	3
5	26	0	60.0	0	50	50	0	2	0
5	27	0	2.0	1	25	-25	0	2	0
5	28	0	2.0	0	25	0	0	3	2
5	29	0	58.0	1	75	50	0	3	0
5	30	0	3.0	1	100	25	1	1	0
3	31	0	1.0	0	0	-100	0	0	3
3	32	0	60.0	0	75	75	0	2	0
3	33	1	2.0	1	100	25	1	0	3
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	0	50	50	0	3	0
4	3	0	3.0	0	25	-25	0	3	0
4	4	0	13.0	0	40	15	0	3	0
4	5	0	3.0	0	50	10	0	3	2
4	6	1	58.0	1	100	50	1	0	3
2	1	0	0.0	0	0	0	0	0	3
2	2	0	60.0	0	75	75	0	2	1
2	3	1	27.0	1	100	25	1	1	3
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	0	75	75	0	2	0
4	3	0	2.0	1	50	-25	0	2	0
4	4	0	2.0	0	25	-25	0	3	0
4	5	0	13.0	1	90	65	0	2	0
4	6	0	2.0	1	75	-15	0	2	1
4	7	0	27.0	0	50	-25	0	2	1
4	8	0	27.0	0	40	-10	0	2	0
4	9	1	7.0	1	100	60	1	1	3
5	1	0	0.0	0	0	0	0	0	3
5	2	0	60.0	1	100	100	1	1	0
5	3	0	1.0	1	90	-10	1	2	0
5	4	0	7.0	1	90	0	0	3	0
5	5	1	3.0	1	95	5	1	2	2
1	1	0	0.0	0	0	0	0	1	1
1	2	0	21.0	1	25	25	0	2	0
1	3	0	2.0	1	75	50	0	2	2
2	4	0	47.0	0	0	-75	0	0	3
2	5	0	60.0	0	0	0	0	0	0
2	6	0	0.0	0	75	75	0	2	0
3	7	0	7.0	0	0	-75	0	1	1
3	8	0	21.0	1	50	50	0	3	1
3	9	0	28.0	1	100	50	1	1	3
4	10	0	71.0	0	0	-100	0	1	0
4	11	0	1.0	1	50	50	0	3	2
4	12	0	58.0	1	25	-25	0	2	1
4	13	0	22.0	1	50	25	0	2	2
4	14	0	47.0	1	75	25	0	2	0
4	15	0	2.0	0	75	0	0	3	2
4	16	0	58.0	0	50	-25	0	3	2
5	17	0	58.0	0	0	-50	0	1	1
5	18	0	21.0	0	25	25	0	1	0
5	19	0	1.0	1	50	25	0	2	0
5	20	0	2.0	1	75	25	0	2	0
1	21	0	2.0	0	0	-75	0	0	3
1	22	0	60.0	1	75	75	0	2	1
1	23	0	27.0	0	50	-25	0	2	1
1	24	0	22.0	0	25	-25	0	3	3
1	25	0	73.0	1	100	75	1	1	2
3	26	0	46.0	0	0	-100	0	0	3
3	27	0	60.0	1	75	75	0	2	0
3	28	1	7.0	1	100	25	1	1	3
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	0	25	25	0	2	1
4	3	0	27.0	0	25	0	0	2	1
4	4	0	27.0	0	20	-5	0	3	0
4	5	1	13.0	1	100	80	1	1	3
1	1	0	0.0	0	0	0	0	1	1
1	2	0	21.0	0	75	75	0	3	0
1	3	0	13.0	1	25	-50	0	3	1
1	4	0	28.0	1	75	50	0	3	2
1	5	1	58.0	1	75	0	0	3	2
2	1	0	0.0	0	0	0	0	1	1
2	2	0	21.0	0	50	50	0	2	1
2	3	0	27.0	0	40	-10	0	3	1
2	4	0	28.0	1	50	10	0	2	0
2	5	1	2.0	1	100	50	1	1	2
5	1	0	0.0	0	0	0	0	1	1
5	2	0	21.0	1	50	50	0	2	0
5	3	0	2.0	1	75	25	0	2	1
5	4	1	22.0	1	100	25	1	1	2
1	1	0	0.0	0	0	0	0	0	3
1	2	0	60.0	0	25	25	0	3	0
1	3	0	13.0	1	25	0	0	2	0
1	4	0	2.0	0	40	15	0	2	0
1	5	0	12.0	1	50	10	0	2	0
1	6	1	2.0	1	100	50	1	0	3
3	1	0	0.0	0	0	0	0	0	3
3	2	0	60.0	0	60	60	0	3	0
3	3	0	13.0	1	40	-20	0	2	0
3	4	0	2.0	1	50	10	0	2	0
3	5	0	2.0	1	25	-25	0	2	0
3	6	0	2.0	0	25	0	0	3	2
3	7	1	58.0	1	100	75	1	0	3
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	0	60	60	0	2	0
4	3	0	7.0	1	60	0	0	2	2
4	4	0	57.0	1	75	15	0	2	2
4	5	0	47.0	1	75	0	0	2	0
4	6	0	2.0	1	100	25	1	0	3
5	7	0	70.0	0	0	-100	0	0	3
5	8	0	60.0	0	50	50	0	2	0
5	9	0	12.0	1	25	-25	0	2	0
5	10	0	2.0	1	50	25	0	2	0
5	11	0	2.0	0	25	-25	0	3	0
5	12	0	3.0	0	30	5	0	2	0
5	13	0	12.0	0	40	10	0	2	0
5	14	0	2.0	1	75	35	0	2	2
5	15	0	47.0	0	50	-25	0	1	2
2	16	0	56.0	0	0	-50	0	1	1
2	17	0	21.0	1	75	75	0	3	0
2	18	0	3.0	0	25	-50	0	2	0
2	19	0	17.0	1	25	0	0	2	0
2	20	1	2.0	1	100	75	1	0	3
3	1	0	0.0	0	0	0	0	1	1
3	2	0	21.0	0	25	25	0	2	0
3	3	0	12.0	0	75	50	0	2	3
3	4	0	77.0	0	25	-50	0	2	1
3	5	0	27.0	1	25	0	0	2	0
4	6	0	2.0	0	0	-25	0	1	2
4	7	0	46.0	1	75	75	0	2	0
4	8	0	2.0	1	100	25	1	0	3
4	9	0	65.0	1	50	-50	0	1	3
5	10	0	66.0	0	0	-50	0	1	1
5	11	0	21.0	0	50	50	0	2	1
5	12	0	27.0	0	75	25	0	3	0
5	13	0	13.0	1	75	0	0	2	0
5	14	0	17.0	1	75	0	0	1	3
1	15	0	71.0	0	0	-75	0	0	3
1	16	0	60.0	0	40	40	0	2	3
1	17	0	77.0	0	50	10	0	2	0
1	18	0	2.0	1	40	-10	0	3	2
1	19	0	58.0	1	50	10	0	3	2
1	20	0	58.0	1	50	0	0	2	0
1	21	0	2.0	1	100	50	1	1	3
1	22	0	66.0	1	40	-60	0	3	0
1	23	0	3.0	1	50	10	0	3	0
1	24	0	3.0	0	50	0	0	3	2
1	25	0	58.0	1	100	50	1	1	3
2	26	0	66.0	0	0	-100	0	0	3
2	27	0	60.0	0	75	75	0	3	2
2	28	0	58.0	1	100	25	1	0	3
3	29	0	65.0	0	0	-100	0	0	3
3	30	0	60.0	1	100	100	1	1	2
3	31	1	56.0	1	100	0	1	0	3
5	1	0	0.0	0	0	0	0	0	3
5	2	0	60.0	0	50	50	0	3	2
5	3	0	58.0	1	100	50	1	1	0
5	4	0	6.0	0	50	-50	0	2	3
1	5	0	77.0	0	0	-50	0	0	3
1	6	0	60.0	0	30	30	0	2	1
1	7	0	27.0	1	10	-20	0	2	0
1	8	0	2.0	1	25	15	0	2	0
1	9	0	2.0	1	25	0	0	2	0
1	10	0	2.0	1	40	15	0	2	0
1	11	0	12.0	1	75	35	0	3	0
1	12	0	3.0	1	100	25	1	0	3
2	13	0	65.0	0	0	-100	0	0	3
2	14	0	60.0	0	50	50	0	2	1
2	15	0	27.0	0	60	10	0	3	0
2	16	0	3.0	0	50	-10	0	3	0
2	17	0	13.0	0	50	0	0	3	0
2	18	0	18.0	0	50	0	0	3	2
2	19	0	58.0	1	100	50	1	1	3
5	20	0	71.0	0	0	-100	0	0	3
5	21	0	60.0	1	50	50	0	3	2
5	22	0	58.0	0	75	25	1	2	0
5	23	0	2.0	1	100	25	1	2	2
5	24	0	57.0	1	100	0	1	1	0
2	25	0	6.0	0	0	-100	0	0	3
2	26	0	60.0	0	50	50	0	3	0
2	27	0	13.0	1	50	0	0	2	2
2	28	0	47.0	1	90	40	0	3	0
4	29	0	8.0	0	0	-90	0	0	3
4	30	0	60.0	0	50	50	0	2	1
4	31	0	27.0	1	25	-25	0	1	1
4	32	0	21.0	1	50	25	0	2	1
4	33	0	37.0	1	40	-10	0	2	1
4	34	0	27.0	1	50	10	0	3	0
5	35	0	3.0	0	0	-50	0	0	3
5	36	0	60.0	0	50	50	0	2	1
5	37	0	27.0	0	30	-20	0	2	1
5	38	0	22.0	0	50	20	0	2	2
5	39	0	57.0	1	75	25	0	3	0
1	40	0	8.0	0	0	-75	0	0	0
1	41	0	0.0	0	50	50	0	2	1
1	42	0	27.0	1	70	20	0	3	0
1	43	0	3.0	1	50	-20	0	2	1
1	44	0	27.0	0	25	-25	0	3	0
1	45	0	13.0	0	50	25	0	3	2
2	46	0	58.0	0	0	-50	0	0	0
2	47	0	0.0	1	25	25	0	1	3
2	48	0	76.0	0	25	0	0	2	1
2	49	0	27.0	0	40	15	0	2	1
2	50	0	27.0	0	40	0	0	3	0
2	51	0	13.0	1	100	60	1	0	3
2	52	1	65.0	0	0	-100	0	0	3
5	1	0	0.0	0	0	0	0	1	0
5	2	0	1.0	1	50	50	0	2	1
5	3	0	22.0	1	75	25	0	2	1
5	4	0	22.0	1	75	0	0	2	1
5	5	0	27.0	1	100	25	1	1	0
5	6	1	6.0	1	100	0	1	0	3
1	1	0	0.0	0	0	0	0	1	1
1	2	0	21.0	1	25	25	0	2	0
1	3	0	2.0	1	100	75	1	1	3
2	4	0	66.0	0	0	-100	0	0	0
2	5	0	0.0	1	50	50	0	3	3
2	6	0	73.0	1	50	0	0	2	1
2	7	0	22.0	0	25	-25	0	3	2
2	8	0	58.0	1	25	0	0	3	2
2	9	0	48.0	1	100	75	1	0	3
3	10	0	65.0	0	0	-100	0	1	1
3	11	0	21.0	1	100	100	1	0	3
3	12	1	65.0	1	75	-25	0	1	3
4	1	0	0.0	0	0	0	0	1	2
4	2	0	46.0	0	50	50	0	2	1
4	3	0	22.0	1	25	-25	0	3	2
4	4	0	58.0	1	100	75	1	0	3
5	5	0	65.0	0	0	-100	0	1	1
5	6	0	21.0	1	75	75	0	2	1
5	7	0	27.0	1	100	25	1	1	3
1	8	0	66.0	0	0	-100	0	1	1
1	9	0	21.0	0	25	25	0	2	1
1	10	0	22.0	0	40	15	0	3	2
1	11	1	58.0	1	100	60	1	0	3
3	1	0	0.0	0	0	0	0	0	3
3	2	0	60.0	1	25	25	0	1	1
3	3	0	21.0	0	75	50	0	2	1
3	4	1	27.0	0	100	25	1	1	3
5	1	0	0.0	0	0	0	0	0	3
5	2	0	60.0	0	50	50	0	2	1
5	3	0	22.0	1	50	0	0	2	1
5	4	0	22.0	1	75	25	0	2	1
5	5	1	37.0	1	100	25	1	0	3
1	1	0	0.0	0	0	0	0	0	3
1	2	0	60.0	0	75	75	0	2	0
1	3	0	2.0	1	75	0	0	2	0
1	4	0	2.0	0	75	0	0	2	0
1	5	0	2.0	0	75	0	0	2	1
1	6	0	27.0	0	75	0	0	3	2
1	7	0	58.0	1	100	25	1	1	2
4	8	0	56.0	0	0	-100	0	0	3
4	9	0	60.0	0	50	50	0	3	0
4	10	0	13.0	0	25	-25	0	2	1
4	11	0	27.0	1	50	25	0	3	2
4	12	0	58.0	1	75	25	0	2	1
4	13	0	37.0	1	75	0	0	3	2
4	14	0	58.0	1	75	0	0	2	2
4	15	0	57.0	0	50	-25	0	3	2
5	16	0	58.0	0	0	-50	0	0	3
5	17	0	60.0	0	50	50	0	2	1
5	18	0	22.0	0	25	-25	0	1	1
5	19	0	36.0	1	25	0	0	2	0
5	20	0	2.0	1	50	25	0	2	0
5	21	0	2.0	1	50	0	0	2	0
5	22	0	2.0	1	75	25	0	2	0
5	23	0	2.0	0	75	0	0	2	2
3	24	0	57.0	0	0	-75	0	0	3
3	25	0	60.0	0	50	50	0	3	0
3	26	0	8.0	0	50	0	0	3	0
3	27	0	8.0	1	10	-40	0	1	1
3	28	0	36.0	1	50	40	0	2	1
3	29	0	22.0	1	100	50	1	0	3
4	30	0	65.0	0	0	-100	0	0	3
4	31	0	60.0	1	75	75	0	2	0
4	32	1	17.0	1	100	25	1	1	3
3	1	0	0.0	0	0	0	0	0	3
3	2	0	60.0	0	75	75	0	3	0
3	3	0	13.0	0	25	-50	0	2	0
3	4	0	12.0	1	25	0	0	2	0
3	5	0	2.0	1	25	0	0	2	0
3	6	0	12.0	1	50	25	0	2	0
3	7	0	2.0	1	100	50	1	1	0
3	8	0	6.0	1	75	-25	0	3	0
3	9	0	3.0	0	50	-25	0	3	0
3	10	0	13.0	0	10	-40	0	2	2
3	11	0	57.0	0	25	15	0	2	2
3	12	0	57.0	0	50	25	0	3	2
4	13	0	58.0	0	0	-50	0	0	3
4	14	0	60.0	0	75	75	0	2	0
4	15	0	2.0	1	25	-50	0	2	0
4	16	0	2.0	0	25	0	0	3	0
4	17	0	3.0	0	75	50	0	2	0
4	18	1	7.0	1	100	25	1	0	3
5	1	0	0.0	0	0	0	0	0	3
5	2	0	60.0	0	25	25	0	1	0
5	3	0	1.0	0	50	25	0	3	0
5	4	0	3.0	0	25	-25	0	3	0
5	5	0	13.0	0	40	15	0	3	0
5	6	0	13.0	0	40	0	0	3	0
5	7	0	8.0	1	75	35	0	3	0
5	8	0	13.0	0	50	-25	0	3	0
5	9	0	13.0	0	50	0	0	3	0
5	10	0	3.0	1	100	50	1	1	0
2	11	0	6.0	0	0	-100	0	1	0
2	12	0	1.0	1	75	75	0	2	0
2	13	0	2.0	1	100	25	1	1	0
2	14	0	6.0	1	75	-25	1	2	0
2	15	0	17.0	1	40	-35	0	3	0
2	16	1	3.0	1	75	35	0	1	3
4	1	0	0.0	0	0	0	0	1	0
4	2	0	1.0	1	40	40	0	2	0
4	3	1	2.0	1	100	60	1	1	3
5	1	0	0.0	0	0	0	0	1	0
5	2	0	1.0	1	30	30	0	2	0
5	3	0	2.0	0	25	-5	0	2	0
5	4	0	2.0	0	30	5	0	3	0
5	5	0	3.0	0	25	-5	0	3	0
5	6	0	13.0	1	50	25	0	3	0
5	7	0	13.0	1	50	0	0	3	0
5	8	0	3.0	1	25	-25	0	2	0
5	9	0	2.0	1	25	0	0	2	0
5	10	0	12.0	1	50	25	0	2	0
1	11	0	2.0	0	0	-50	0	0	3
1	12	0	60.0	0	50	50	0	2	1
1	13	0	22.0	1	50	0	0	2	1
1	14	0	37.0	0	50	0	0	3	1
1	15	0	28.0	1	100	50	1	1	3
3	16	0	66.0	0	0	-100	0	0	3
3	17	0	60.0	0	90	90	1	2	0
3	18	0	2.0	1	10	-80	0	1	1
3	19	0	36.0	0	25	15	0	1	1
3	20	0	21.0	0	75	50	0	3	2
3	21	1	58.0	1	100	25	1	2	2
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	0	0	0	0	0	3
4	3	0	75.0	0	50	50	0	2	1
4	4	0	27.0	0	25	-25	0	2	0
4	5	0	17.0	1	25	0	0	2	2
4	6	0	47.0	1	40	15	0	3	2
4	7	0	48.0	0	25	-15	0	2	1
4	8	0	22.0	0	25	0	0	3	2
4	9	0	58.0	1	75	50	0	3	2
4	10	0	48.0	0	50	-25	0	2	1
4	11	0	27.0	1	75	25	0	2	0
4	12	1	2.0	1	100	25	1	1	2
5	1	0	0.0	0	0	0	0	0	3
5	2	0	60.0	0	0	0	0	0	3
5	3	0	60.0	0	30	30	0	2	1
5	4	0	27.0	0	20	-10	0	3	2
5	5	0	58.0	1	30	10	0	2	1
5	6	0	37.0	1	75	45	0	2	1
5	7	1	22.0	0	40	-35	0	2	1
1	1	0	0.0	0	0	0	0	1	0
1	2	0	1.0	0	25	25	0	2	0
1	3	0	2.0	1	50	25	0	2	1
1	4	0	37.0	1	75	25	0	2	0
1	5	0	2.0	0	40	-35	0	3	0
1	6	0	18.0	0	25	-15	0	3	0
1	7	0	8.0	1	40	15	0	2	0
1	8	0	2.0	1	50	10	0	2	0
1	9	0	2.0	0	50	0	0	3	2
1	10	0	58.0	0	25	-25	0	2	1
1	11	0	27.0	0	50	25	0	2	0
1	12	0	2.0	0	25	-25	0	3	0
1	13	0	13.0	0	25	0	0	2	2
1	14	0	47.0	1	75	50	0	2	0
1	15	0	2.0	1	75	0	0	2	0
1	16	0	2.0	1	50	-25	0	3	2
1	17	0	58.0	0	30	-20	0	3	2
1	18	0	58.0	1	75	45	0	3	2
3	19	0	58.0	0	0	-75	0	1	1
3	20	0	21.0	1	50	50	0	2	0
3	21	0	2.0	1	40	-10	0	2	0
3	22	0	2.0	1	50	10	0	2	0
3	23	0	2.0	1	75	25	0	2	1
3	24	1	22.0	1	100	25	1	1	3
4	1	0	0.0	0	0	0	0	1	0
4	2	0	1.0	1	50	50	0	3	0
4	3	0	8.0	1	100	50	1	1	1
4	4	1	21.0	1	100	0	1	1	2
5	1	0	0.0	0	0	0	0	1	1
5	2	0	21.0	0	70	70	0	2	1
5	3	0	22.0	1	50	-20	0	3	0
5	4	0	3.0	1	75	25	0	2	1
5	5	0	27.0	0	70	-5	0	2	1
5	6	1	37.0	1	75	5	0	1	3
1	1	0	0.0	0	0	0	0	0	3
1	2	0	60.0	0	60	60	0	2	1
1	3	0	27.0	1	75	15	0	2	0
1	4	0	2.0	1	75	0	0	2	0
1	5	0	12.0	1	75	0	0	2	1
1	6	0	22.0	1	75	0	0	2	3
2	7	0	72.0	0	0	-75	0	0	3
2	8	0	60.0	1	75	75	0	2	1
2	9	0	27.0	1	50	-25	0	3	0
2	10	0	3.0	0	50	0	0	3	2
2	11	0	58.0	0	50	0	0	3	2
2	12	0	58.0	0	75	25	0	3	2
2	13	0	58.0	1	100	25	1	4	2
3	14	0	54.0	0	0	-100	0	0	3
3	15	0	60.0	0	50	50	0	2	0
3	16	0	2.0	0	50	0	0	2	0
3	17	0	2.0	0	50	0	0	3	0
3	18	0	13.0	0	50	0	0	2	0
3	19	0	2.0	1	50	0	0	2	0
3	20	0	2.0	1	40	-10	0	2	1
3	21	0	22.0	1	40	0	0	2	1
3	22	0	22.0	1	75	35	0	2	1
3	23	0	27.0	0	50	-25	0	2	0
3	24	0	2.0	1	75	25	0	2	0
4	25	0	12.0	0	0	-75	0	0	3
4	26	0	60.0	0	75	75	0	2	1
4	27	0	27.0	0	50	-25	0	2	0
4	28	0	2.0	1	40	-10	0	3	0
4	29	0	13.0	0	50	10	0	3	2
4	30	0	58.0	1	75	25	0	2	0
4	31	0	2.0	0	75	0	0	3	0
4	32	0	3.0	0	50	-25	0	2	1
4	33	0	27.0	0	50	0	0	3	2
5	34	0	58.0	0	0	-50	0	0	3
5	35	0	60.0	0	50	50	0	2	1
5	36	0	27.0	1	25	-25	0	1	1
5	37	0	21.0	1	50	25	0	2	1
5	38	0	37.0	0	25	-25	0	2	0
5	39	0	2.0	1	50	25	0	2	1
5	40	0	22.0	0	40	-10	0	2	1
5	41	0	22.0	0	40	0	0	2	0
5	42	0	2.0	1	100	60	1	0	3
5	43	0	65.0	0	60	-40	0	3	2
5	44	1	58.0	1	100	40	1	0	3
2	1	0	0.0	0	0	0	0	0	3
2	2	0	60.0	1	100	100	1	0	3
3	3	0	65.0	0	0	-100	0	0	3
3	4	0	60.0	1	50	50	0	2	0
3	5	1	2.0	1	100	50	1	0	3
4	1	0	0.0	0	0	0	0	1	1
4	2	0	21.0	1	25	25	0	2	0
4	3	1	2.0	1	100	75	1	0	3
5	1	0	0.0	0	0	0	0	1	1
5	2	0	21.0	1	50	50	0	3	2
5	3	1	48.0	1	100	50	1	0	3
2	1	0	0.0	0	0	0	0	0	3
2	2	0	60.0	0	25	25	0	1	3
2	3	0	76.0	1	75	50	0	1	3
2	4	0	66.0	1	75	0	0	2	2
2	5	0	47.0	1	30	-45	0	2	2
2	6	0	47.0	1	50	20	0	2	2
2	7	1	47.0	1	100	50	1	0	3
3	1	0	0.0	0	0	0	0	0	3
3	2	0	60.0	0	75	75	0	1	3
3	3	0	76.0	0	25	-50	0	2	0
3	4	0	2.0	1	25	0	0	2	0
3	5	0	2.0	1	25	0	0	1	0
3	6	0	1.0	1	75	50	0	2	0
3	7	0	2.0	1	100	25	1	1	0
3	8	1	6.0	1	75	-25	0	2	3
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	0	50	50	0	2	1
4	3	0	27.0	1	50	0	0	2	0
4	4	0	2.0	0	25	-25	0	2	0
4	5	0	2.0	1	100	75	1	1	0
4	6	0	1.0	0	50	-50	0	1	3
5	7	0	66.0	0	0	-50	0	0	3
5	8	0	75.0	0	50	50	0	2	0
5	9	0	7.0	1	75	25	0	2	1
5	10	0	27.0	0	75	0	0	2	0
5	11	0	7.0	0	50	-25	0	2	1
5	12	0	22.0	0	50	0	0	2	1
5	13	0	27.0	0	50	0	0	3	0
5	14	0	3.0	1	100	50	1	1	2
5	15	0	46.0	1	100	0	1	1	0
5	16	1	1.0	1	75	-25	1	1	3
3	1	0	0.0	0	0	0	0	0	3
3	2	0	60.0	1	50	50	0	2	0
3	3	0	2.0	0	0	-50	0	2	0
3	4	0	12.0	1	50	50	0	2	0
3	5	0	12.0	0	50	0	0	3	0
3	6	0	13.0	1	75	25	0	3	0
3	7	0	8.0	0	50	-25	0	2	1
3	8	0	27.0	1	75	25	0	2	0
3	9	0	2.0	0	25	-50	0	2	0
3	10	0	2.0	1	75	50	0	2	0
3	11	0	2.0	1	25	-50	0	2	0
3	12	0	7.0	1	75	50	0	3	2
3	13	0	58.0	1	60	-15	0	3	2
3	14	1	58.0	1	100	40	1	0	3
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	1	50	50	0	2	1
4	3	0	27.0	1	75	25	0	2	0
4	4	0	2.0	1	75	0	0	2	0
4	5	0	2.0	1	100	25	1	0	3
4	6	1	65.0	1	90	-10	0	1	3
2	1	0	0.0	0	0	0	0	0	3
2	2	0	60.0	0	50	50	0	2	0
2	3	0	2.0	1	25	-25	0	2	0
2	4	0	2.0	1	25	0	0	2	0
2	5	0	2.0	1	50	25	0	2	0
2	6	0	2.0	1	75	25	0	2	0
2	7	0	2.0	0	50	-25	0	3	2
3	8	0	58.0	0	0	-50	0	0	3
3	9	0	60.0	0	30	30	0	2	1
3	10	0	27.0	1	75	45	0	3	0
3	11	0	3.0	1	75	0	0	2	1
3	12	1	22.0	1	100	25	1	0	3
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	1	75	75	0	2	1
4	3	0	27.0	1	100	25	1	1	1
4	4	1	21.0	1	100	0	1	1	3
5	1	0	0.0	0	0	0	0	0	3
5	2	0	60.0	0	50	50	0	2	0
5	3	0	2.0	0	25	-25	0	3	2
5	4	1	58.0	1	100	75	1	0	3
1	1	0	0.0	0	0	0	0	0	3
1	2	0	60.0	0	50	50	0	2	0
1	3	0	12.0	1	25	-25	0	2	0
1	4	0	2.0	1	25	0	0	2	0
1	5	0	2.0	1	50	25	0	2	0
1	6	0	2.0	1	60	10	0	3	0
1	7	0	8.0	1	50	-10	0	2	0
1	8	0	2.0	1	75	25	0	2	0
1	9	0	2.0	1	20	-55	0	2	0
1	10	1	2.0	0	75	55	0	2	2
2	1	0	0.0	0	0	0	0	0	3
2	2	0	60.0	0	25	25	0	3	0
2	3	0	3.0	1	25	0	0	2	0
2	4	0	2.0	1	50	25	0	2	0
2	5	0	2.0	0	50	0	0	3	2
2	6	0	58.0	0	50	0	0	3	2
2	7	0	58.0	1	25	-25	0	2	0
1	8	0	2.0	0	0	-25	0	0	3
1	9	0	60.0	0	40	40	0	2	1
1	10	0	27.0	1	25	-15	0	2	0
1	11	0	2.0	1	75	50	0	2	0
1	12	0	2.0	0	25	-50	0	2	0
1	13	0	12.0	1	75	50	0	2	0
1	14	0	2.0	0	40	-35	0	2	0
1	15	0	12.0	0	25	-15	0	2	3
1	16	0	77.0	0	10	-15	0	1	2
1	17	0	46.0	0	25	15	0	3	0
1	18	0	13.0	1	25	0	0	2	0
1	19	0	2.0	1	25	0	0	2	0
1	20	0	2.0	1	75	50	0	2	0
1	21	0	2.0	0	50	-25	0	3	2
1	22	0	58.0	1	100	50	1	0	3
2	23	0	65.0	0	0	-100	0	0	3
2	24	0	60.0	0	75	75	0	3	2
2	25	0	58.0	1	75	0	0	2	0
2	26	0	2.0	0	25	-50	0	3	2
2	27	1	58.0	1	100	75	1	0	3
3	1	0	0.0	0	0	0	0	0	3
3	2	0	60.0	0	50	50	0	2	1
3	3	0	27.0	0	25	-25	0	2	1
3	4	0	27.0	1	50	25	0	2	0
3	5	0	2.0	1	50	0	0	2	3
3	6	1	72.0	1	100	50	1	0	3
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	0	50	50	0	2	0
4	3	0	2.0	1	25	-25	0	2	0
4	4	0	2.0	1	25	0	0	2	0
4	5	0	2.0	1	50	25	0	2	2
4	6	0	47.0	1	75	25	0	2	3
4	7	0	72.0	1	100	25	1	0	3
5	8	0	65.0	0	0	-100	0	0	3
5	9	0	60.0	0	75	75	0	3	2
5	10	0	58.0	1	100	25	1	1	0
5	11	0	6.0	1	50	-50	0	2	0
5	12	0	2.0	1	100	50	1	1	3
1	13	0	66.0	0	0	-100	0	0	3
1	14	0	60.0	0	50	50	0	2	1
1	15	0	22.0	1	75	25	0	2	1
1	16	0	22.0	1	50	-25	0	2	0
1	17	0	2.0	1	25	-25	0	2	0
1	18	0	2.0	0	25	0	0	2	0
1	19	0	2.0	0	40	15	0	3	0
2	20	0	3.0	0	0	-40	0	0	3
2	21	0	60.0	0	75	75	0	2	1
2	22	0	27.0	0	25	-50	0	3	0
2	23	0	13.0	1	25	0	0	2	0
2	24	0	2.0	0	25	0	0	3	2
2	25	0	58.0	1	25	0	0	2	0
2	26	0	2.0	1	25	0	0	2	1
2	27	0	37.0	1	40	15	0	2	1
2	28	0	22.0	0	40	0	0	2	0
2	29	0	2.0	1	30	-10	0	2	0
2	30	0	2.0	0	25	-5	0	2	2
2	31	0	57.0	1	75	50	0	2	0
2	32	0	2.0	1	25	-50	0	2	0
2	33	0	2.0	1	50	25	0	2	0
2	34	0	2.0	0	50	0	0	3	2
3	35	0	58.0	0	0	-50	0	0	3
3	36	0	60.0	0	50	50	0	2	1
3	37	0	27.0	1	50	0	0	2	3
3	38	0	72.0	0	60	10	0	2	3
3	39	0	77.0	0	50	-10	0	3	2
3	40	0	48.0	1	75	25	0	2	1
3	41	0	22.0	1	75	0	0	2	3
3	42	0	72.0	0	10	-65	0	2	0
3	43	1	2.0	1	100	90	1	0	3
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	0	10	10	0	2	0
4	3	0	2.0	0	30	20	0	2	1
4	4	0	27.0	1	50	20	0	3	2
4	5	0	58.0	1	25	-25	0	2	0
4	6	0	2.0	1	40	15	0	2	2
4	7	0	47.0	1	50	10	0	3	2
4	8	0	58.0	0	30	-20	0	3	2
4	9	0	58.0	0	25	-5	0	2	1
4	10	0	27.0	0	25	0	0	3	2
5	11	0	58.0	0	0	-25	0	0	3
5	12	0	60.0	0	60	60	0	2	1
5	13	0	27.0	1	15	-45	0	1	1
5	14	0	36.0	1	40	25	0	2	0
5	15	0	2.0	1	50	10	0	2	1
5	16	0	22.0	1	25	-25	0	2	0
5	17	0	2.0	1	50	25	0	3	0
5	18	0	3.0	1	50	0	0	2	1
5	19	0	22.0	1	25	-25	0	2	0
3	20	0	2.0	0	0	-25	0	0	3
3	21	0	60.0	0	50	50	0	3	0
3	22	0	13.0	1	40	-10	0	2	0
3	23	0	2.0	0	50	10	0	3	0
3	24	1	3.0	1	100	50	1	1	3
2	1	0	0.0	0	0	0	0	0	0
2	2	0	0.0	0	50	50	0	3	0
