misconception_type,convo_turn,done,previous_action_id,listen_to_feedback,problem_progress,progress_delta,correct_solution,next_action_hint_strength,next_action_id
2,16,0,7,1,50,25,0,2,2
2,17,0,2,1,75,25,0,2,2
2,18,1,2,1,100,25,1,1,66
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,75,75,0,2,2
4,3,0,2,1,90,15,0,3,3
4,4,0,3,1,75,-15,0,2,2
4,5,0,2,0,10,-65,0,2,2
4,6,0,2,0,30,20,0,2,2
4,7,0,2,0,50,20,0,3,13
4,8,1,13,1,100,50,1,1,66
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,50,50,0,2,22
1,3,1,22,1,100,50,1,1,71
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,75,75,0,2,27
2,3,0,27,1,10,-65,0,1,36
2,4,0,36,1,10,0,0,2,2
2,5,0,2,1,25,15,0,2,2
2,6,0,2,0,25,0,0,2,12
2,7,0,12,1,75,50,0,2,2
2,8,0,2,1,75,0,0,2,2
2,9,0,2,1,75,0,0,2,2
2,10,0,2,1,90,15,1,3,58
2,11,0,58,1,100,10,1,1,6
2,12,0,6,0,75,-25,0,2,57
4,13,0,57,0,0,-75,0,1,1
4,14,0,1,1,50,50,0,2,22
4,15,0,22,1,25,-25,0,1,36
4,16,0,36,1,75,50,0,2,2
1,17,0,2,0,0,-75,0,1,21
1,18,0,21,0,25,25,0,2,27
1,19,0,27,1,50,25,0,2,22
1,20,1,22,1,100,50,1,1,66
2,1,0,0,0,0,0,0,1,21
2,2,0,21,0,25,25,0,2,27
2,3,0,27,1,75,50,0,2,22
2,4,0,22,1,25,-50,0,2,37
2,5,1,37,1,100,75,1,1,66
3,1,0,0,0,0,0,0,1,1
3,2,0,1,1,70,70,0,2,27
3,3,0,27,1,10,-60,0,2,37
3,4,0,37,0,30,20,0,2,57
3,5,0,57,1,25,-5,0,2,27
3,6,0,27,1,20,-5,0,2,37
3,7,0,37,1,25,5,0,1,36
3,8,0,36,1,50,25,0,2,37
3,9,0,37,1,50,0,0,2,27
3,10,0,27,1,50,0,0,2,27
3,11,1,27,1,100,50,1,1,66
4,1,0,0,0,0,0,0,1,21
4,2,0,21,1,50,50,0,2,37
4,3,0,37,0,40,-10,0,2,27
4,4,0,27,1,50,10,0,2,27
4,5,0,27,1,50,0,0,2,27
4,6,0,27,0,40,-10,0,2,27
4,7,0,27,0,25,-15,0,2,2
4,8,0,2,0,25,0,0,3,58
4,9,0,58,0,25,0,0,2,27
4,10,0,27,0,25,0,0,3,58
4,11,0,58,1,75,50,0,2,22
4,12,0,22,0,40,-35,0,2,27
4,13,1,27,1,100,60,1,0,65
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,50,50,0,3,3
1,3,0,3,1,75,25,0,2,2
1,4,0,2,1,100,25,1,1,1
1,5,1,1,1,100,0,1,1,1
2,1,0,0,0,0,0,0,1,1
2,2,0,1,0,30,30,0,2,12
2,3,0,12,1,75,45,0,2,7
2,4,0,7,0,50,-25,0,3,3
2,5,0,3,0,25,-25,0,2,12
2,6,0,12,0,75,50,0,2,57
2,7,0,57,1,100,25,1,1,6
3,8,0,6,0,0,-100,0,1,1
3,9,0,1,0,50,50,0,2,2
3,10,0,2,0,25,-25,0,2,12
3,11,0,12,0,25,0,0,3,58
3,12,0,58,0,25,0,0,3,58
3,13,0,58,0,75,50,0,3,3
3,14,0,3,1,100,25,1,0,65
2,15,0,65,0,0,-100,0,0,60
2,16,0,60,0,75,75,0,2,27
2,17,0,27,0,50,-25,0,2,27
2,18,0,27,1,50,0,0,2,2
2,19,0,2,1,90,40,1,2,2
3,20,0,2,0,0,-90,0,0,60
3,21,0,60,0,50,50,0,2,27
3,22,0,27,1,25,-25,0,1,36
3,23,0,36,1,50,25,0,2,37
3,24,0,37,1,50,0,0,2,7
3,25,0,7,0,25,-25,0,3,58
3,26,0,58,1,75,50,0,2,27
1,27,0,27,0,0,-75,0,0,60
1,28,0,60,0,40,40,0,3,13
1,29,0,13,0,25,-15,0,2,22
1,30,0,22,1,25,0,0,2,47
1,31,0,47,1,75,50,0,3,58
1,32,0,58,1,50,-25,0,3,3
1,33,0,3,0,30,-20,0,3,58
1,34,1,58,1,100,70,1,1,66
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,50,50,0,2,2
5,3,0,2,0,25,-25,0,2,27
5,4,0,27,1,25,0,0,2,2
5,5,0,2,1,25,0,0,2,2
5,6,1,2,1,100,75,1,1,66
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,50,50,0,2,27
1,3,0,27,1,50,0,0,2,2
1,4,0,2,0,40,-10,0,2,7
1,5,0,7,1,50,10,0,2,2
1,6,0,2,0,25,-25,0,3,58
1,7,0,58,0,25,0,0,3,58
1,8,0,58,0,25,0,0,2,72
2,9,0,72,0,0,-25,0,0,60
2,10,0,60,0,50,50,0,2,12
2,11,0,12,1,85,35,0,2,27
2,12,0,27,1,75,-10,0,2,37
2,13,0,37,1,100,25,1,0,65
3,14,0,65,0,0,-100,0,0,60
3,15,0,60,1,75,75,0,3,8
3,16,0,8,1,75,0,0,2,2
3,17,0,2,1,100,25,1,1,6
3,18,0,6,0,75,-25,0,3,58
3,19,0,58,1,100,25,1,0,65
4,20,0,65,0,0,-100,0,0,60
4,21,0,60,0,40,40,0,2,27
4,22,0,27,0,40,0,0,2,2
4,23,0,2,1,25,-15,0,2,2
4,24,0,2,0,40,15,0,2,27
4,25,0,27,0,50,10,0,3,13
4,26,0,13,0,25,-25,0,2,47
4,27,0,47,0,50,25,0,3,13
4,28,0,13,1,100,50,1,0,65
5,29,0,65,0,0,-100,0,0,60
5,30,0,60,1,50,50,0,3,13
5,31,0,13,1,50,0,0,2,22
5,32,0,22,0,25,-25,0,2,57
5,33,0,57,0,50,25,0,2,2
5,34,0,2,1,75,25,0,2,37
5,35,0,37,1,100,25,1,1,71
5,36,0,71,1,50,-50,0,3,58
1,37,0,58,0,0,-50,0,0,60
1,38,0,60,0,40,40,0,2,12
1,39,0,12,0,50,10,0,3,13
1,40,0,13,1,25,-25,0,2,22
1,41,0,22,1,50,25,0,2,2
1,42,0,2,1,25,-25,0,1,1
1,43,0,1,1,25,0,0,2,37
1,44,0,37,1,75,50,0,2,22
1,45,0,22,1,75,0,0,2,27
1,46,0,27,1,50,-25,0,2,22
1,47,0,22,1,100,50,1,0,65
2,48,0,65,0,0,-100,0,0,60
2,49,0,60,0,75,75,0,2,27
2,50,0,27,1,100,25,1,1,66
3,51,0,66,0,0,-100,0,0,60
3,52,0,60,0,50,50,0,2,27
3,53,0,27,1,50,0,0,2,37
3,54,1,37,1,100,50,1,1,71
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,50,50,0,2,27
4,3,0,27,0,50,0,0,2,27
4,4,0,27,0,50,0,0,3,58
4,5,0,58,1,100,50,1,0,65
5,6,0,65,0,0,-100,0,0,60
5,7,0,60,0,75,75,0,2,27
5,8,0,27,0,75,0,0,2,27
5,9,0,27,1,25,-50,0,2,22
5,10,0,22,1,50,25,0,3,28
5,11,0,28,0,50,0,0,3,58
5,12,0,58,1,50,0,0,3,58
5,13,0,58,1,50,0,0,2,47
5,14,0,47,1,75,25,0,3,58
5,15,0,58,1,100,25,1,0,65
2,16,0,65,0,0,-100,0,0,60
2,17,0,60,0,75,75,0,2,27
2,18,0,27,1,25,-50,0,1,1
2,19,0,1,1,75,50,0,2,2
2,20,0,2,0,75,0,0,2,27
2,21,0,27,1,10,-65,0,2,37
2,22,0,37,1,100,90,1,0,65
2,23,0,65,0,75,-25,0,2,57
2,24,0,57,0,50,-25,0,3,58
2,25,0,58,1,100,50,1,0,65
2,26,0,65,1,100,0,1,0,75
3,27,0,75,0,0,-100,0,0,60
3,28,0,60,0,75,75,0,2,27
3,29,0,27,0,50,-25,0,3,13
3,30,0,13,1,100,50,1,1,21
4,31,0,21,0,0,-100,0,0,60
4,32,0,60,0,50,50,0,2,27
4,33,0,27,0,40,-10,0,2,2
4,34,0,2,0,50,10,0,3,58
4,35,0,58,1,25,-25,0,2,12
4,36,0,12,0,50,25,0,3,3
4,37,0,3,1,50,0,0,3,3
4,38,0,3,1,100,50,1,1,71
5,39,0,71,0,0,-100,0,0,60
5,40,0,60,1,75,75,0,2,27
5,41,0,27,0,50,-25,0,3,8
5,42,0,8,0,75,25,0,3,8
5,43,0,8,0,75,0,1,1,71
2,44,0,71,0,0,-75,0,1,46
2,45,0,46,0,25,25,0,2,2
2,46,0,2,1,75,50,0,3,8
2,47,1,8,1,100,25,1,1,46
3,1,0,0,0,0,0,0,1,46
3,2,0,46,0,50,50,0,3,3
3,3,0,3,1,50,0,0,3,13
3,4,0,13,1,50,0,0,3,13
3,5,0,13,1,75,25,0,3,3
3,6,0,3,1,100,25,1,1,6
3,7,1,6,1,100,0,1,2,57
4,1,0,0,0,0,0,0,1,1
4,2,0,1,0,75,75,0,2,2
4,3,0,2,1,40,-35,0,2,2
4,4,0,2,1,25,-15,0,1,1
4,5,0,1,1,75,50,1,2,7
4,6,0,7,0,50,-25,0,2,2
4,7,0,2,0,50,0,0,3,58
4,8,0,58,0,25,-25,0,2,27
4,9,0,27,1,75,50,0,3,3
4,10,1,3,1,100,25,1,2,47
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,50,50,0,3,3
5,3,0,3,0,25,-25,0,2,12
5,4,0,12,1,40,15,0,3,3
5,5,0,3,1,50,10,0,2,2
5,6,1,2,1,100,50,1,1,46
1,1,0,0,0,0,0,0,0,60
1,2,0,60,1,75,75,0,2,22
1,3,0,22,0,25,-50,0,2,2
1,4,0,2,0,25,0,0,3,48
1,5,0,48,1,25,0,0,3,3
1,6,0,3,0,40,15,0,3,3
1,7,0,3,0,25,-15,0,3,58
1,8,0,58,1,75,50,0,2,2
1,9,0,2,0,60,-15,0,2,27
1,10,0,27,0,75,15,0,2,17
2,11,0,17,0,0,-75,0,0,60
2,12,0,60,0,75,75,0,2,22
2,13,1,22,1,100,25,1,1,66
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,40,40,0,2,27
3,3,0,27,1,100,60,1,1,31
3,4,0,31,0,25,-75,0,2,47
3,5,0,47,1,40,15,0,3,3
4,6,0,3,0,0,-40,0,0,60
4,7,0,60,0,40,40,0,2,27
4,8,0,27,0,25,-15,0,2,27
4,9,0,27,0,25,0,0,2,27
4,10,0,27,0,30,5,0,1,76
4,11,0,76,0,25,-5,0,3,13
4,12,0,13,1,50,25,0,2,2
5,13,0,2,0,0,-50,0,0,60
5,14,0,60,0,75,75,0,2,22
5,15,0,22,1,75,0,0,3,8
1,16,0,8,0,0,-75,0,0,60
1,17,0,60,0,75,75,0,2,2
1,18,1,2,1,100,25,1,0,65
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,25,25,0,2,2
2,3,1,2,1,100,75,1,0,65
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,40,40,0,2,2
3,3,0,2,1,75,35,0,3,58
3,4,0,58,0,50,-25,0,3,18
3,5,0,18,1,75,25,0,2,2
3,6,0,2,0,50,-25,0,2,2
3,7,0,2,1,100,50,1,2,57
4,8,0,57,0,0,-100,0,0,60
4,9,0,60,0,50,50,0,2,12
4,10,0,12,1,75,25,0,2,12
4,11,0,12,1,75,0,0,3,13
4,12,0,13,1,75,0,0,3,13
4,13,0,13,1,75,0,0,3,8
4,14,0,8,0,40,-35,0,2,17
5,15,0,17,0,0,-40,0,0,60
5,16,0,60,0,75,75,0,2,27
5,17,1,27,1,100,25,1,1,66
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,75,75,0,2,27
1,3,0,27,0,50,-25,0,2,22
1,4,0,22,1,25,-25,0,2,2
1,5,1,2,1,100,75,1,0,65
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,75,75,0,2,2
2,3,0,2,0,40,-35,0,3,13
2,4,0,13,1,50,10,0,2,22
2,5,0,22,1,50,0,0,3,48
2,6,0,48,1,50,0,0,2,2
2,7,0,2,0,25,-25,0,2,2
2,8,1,2,1,85,60,1,1,66
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,60,60,0,3,3
3,3,0,3,0,40,-20,0,2,2
3,4,0,2,0,50,10,0,2,22
3,5,0,22,1,40,-10,0,2,12
3,6,0,12,0,25,-15,0,2,2
3,7,1,2,1,100,75,1,0,65
5,1,0,0,0,0,0,0,0,60
5,2,0,60,1,90,90,0,3,3
5,3,0,3,1,75,-15,0,3,13
5,4,0,13,1,10,-65,0,2,2
5,5,0,2,1,25,15,0,2,2
5,6,0,2,1,75,50,0,2,7
5,7,0,7,1,50,-25,0,3,13
5,8,0,13,1,75,25,0,2,72
1,9,0,72,0,0,-75,0,0,60
1,10,0,60,0,40,40,0,2,27
1,11,0,27,1,75,35,0,2,2
1,12,0,2,1,50,-25,0,2,12
1,13,1,12,1,100,50,1,1,66
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,75,75,0,2,27
2,3,1,27,1,100,25,1,1,66
3,1,0,0,0,0,0,0,0,60
3,2,0,60,1,90,90,0,2,22
3,3,0,22,1,75,-15,0,2,37
3,4,0,37,1,75,0,0,2,22
3,5,0,22,1,75,0,0,2,57
3,6,0,57,0,75,0,0,3,58
4,7,0,58,0,0,-75,0,0,75
4,8,0,75,0,40,40,0,2,27
4,9,0,27,0,50,10,0,3,3
4,10,0,3,1,50,0,0,3,8
4,11,0,8,0,50,0,0,3,58
4,12,0,58,0,50,0,0,3,58
4,13,0,58,1,100,50,1,0,65
1,14,0,65,0,0,-100,0,0,60
1,15,0,60,0,50,50,0,2,2
1,16,0,2,0,50,0,0,2,27
1,17,0,27,1,25,-25,0,2,2
1,18,0,2,1,50,25,0,2,2
1,19,0,2,1,100,50,1,1,66
3,20,0,66,0,0,-100,0,0,60
3,21,0,60,0,25,25,0,2,12
3,22,0,12,0,40,15,0,3,13
3,23,1,13,1,100,60,1,0,65
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,50,50,0,2,27
4,3,0,27,1,25,-25,0,2,2
4,4,0,2,0,25,0,0,2,22
4,5,0,22,1,25,0,0,2,2
4,6,0,2,1,75,50,0,2,2
4,7,0,2,0,50,-25,0,3,58
4,8,0,58,1,75,25,0,2,2
4,9,1,2,1,100,25,1,0,65
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,75,75,0,2,7
5,3,0,7,0,25,-50,0,2,7
5,4,0,7,1,75,50,0,2,12
5,5,0,12,1,100,25,1,0,70
1,6,0,70,0,0,-100,0,0,60
1,7,0,60,0,70,70,0,2,27
1,8,0,27,0,50,-20,0,2,27
1,9,0,27,1,10,-40,0,1,36
1,10,0,36,1,30,20,0,2,2
1,11,1,2,1,100,70,1,0,65
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,75,75,0,3,3
1,3,0,3,0,50,-25,0,3,13
1,4,0,13,1,75,25,0,3,8
1,5,0,8,0,50,-25,0,3,13
1,6,0,13,1,50,0,0,2,2
1,7,0,2,1,50,0,0,2,2
1,8,0,2,1,100,50,1,0,70
2,9,0,70,0,0,-100,0,0,60
2,10,0,60,0,75,75,0,2,2
2,11,0,2,1,25,-50,0,2,2
2,12,0,2,1,40,15,0,2,2
2,13,0,2,0,25,-15,0,2,57
2,14,0,57,1,75,50,0,2,2
2,15,0,2,1,100,25,1,0,65
3,16,0,65,0,0,-100,0,0,60
3,17,0,60,0,75,75,0,2,2
3,18,0,2,0,75,0,0,2,12
3,19,0,12,1,75,0,0,2,37
3,20,0,37,1,25,-50,0,1,1
3,21,0,1,0,50,25,0,3,13
3,22,0,13,1,25,-25,0,2,12
3,23,0,12,1,50,25,0,2,2
3,24,0,2,1,75,25,0,2,2
3,25,1,2,1,100,25,1,0,65
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,50,50,0,2,2
4,3,0,2,0,50,0,0,3,13
4,4,0,13,0,50,0,0,3,13
4,5,0,13,0,40,-10,0,3,58
4,6,0,58,1,50,10,0,2,2
4,7,0,2,1,75,25,0,3,58
4,8,1,58,1,100,25,1,0,65
5,1,0,0,0,0,0,0,0,60
5,2,0,60,1,50,50,0,3,13
5,3,0,13,0,40,-10,0,2,17
5,4,0,17,1,75,35,0,2,7
5,5,0,7,1,90,15,0,3,58
5,6,0,58,1,90,0,0,2,57
5,7,1,57,1,100,10,1,0,65
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,50,50,0,2,22
1,3,0,22,1,10,-40,0,2,37
1,4,0,37,1,40,30,0,2,12
1,5,0,12,1,75,35,0,2,7
1,6,0,7,1,50,-25,0,2,27
1,7,0,27,1,25,-25,0,1,36
1,8,0,36,1,50,25,0,2,2
1,9,0,2,1,75,25,0,2,22
1,10,1,22,1,100,25,1,0,65
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,75,75,0,2,27
2,3,0,27,0,50,-25,0,3,58
5,4,0,58,0,0,-50,0,0,60
5,5,0,60,1,85,85,1,2,27
5,6,1,27,1,100,15,1,1,66
1,1,0,0,0,0,0,0,1,46
1,2,0,46,1,25,25,0,2,2
1,3,0,2,1,25,0,0,2,22
1,4,0,22,1,75,50,0,2,47
1,5,0,47,1,75,0,0,2,2
2,6,0,2,0,0,-75,0,1,46
2,7,0,46,0,25,25,0,3,58
2,8,0,58,0,25,0,0,3,18
2,9,0,18,1,100,75,1,1,21
2,10,0,21,0,25,-75,0,3,58
4,11,0,58,0,0,-25,0,1,1
4,12,0,1,0,25,25,0,2,22
4,13,0,22,1,50,25,0,2,37
4,14,0,37,1,75,25,0,3,28
4,15,0,28,1,50,-25,0,3,3
4,16,0,3,0,40,-10,0,3,13
4,17,0,13,1,50,10,0,3,58
4,18,0,58,0,25,-25,0,3,3
4,19,0,3,1,100,75,1,0,65
1,20,0,65,0,0,-100,0,0,60
1,21,0,60,0,50,50,0,2,2
1,22,0,2,1,50,0,0,2,2
1,23,0,2,1,50,0,0,2,2
1,24,0,2,1,100,50,1,1,1
3,25,0,1,0,0,-100,0,0,60
3,26,0,60,0,75,75,0,2,12
3,27,0,12,0,30,-45,0,3,58
3,28,0,58,1,50,20,0,2,12
3,29,0,12,0,25,-25,0,3,28
3,30,0,28,1,50,25,0,2,2
3,31,0,2,1,100,50,1,1,6
4,32,0,6,0,0,-100,0,0,60
4,33,0,60,0,50,50,0,3,3
4,34,0,3,0,40,-10,0,3,8
4,35,0,8,0,25,-15,0,3,58
4,36,0,58,1,75,50,0,2,2
4,37,0,2,1,100,25,1,2,2
5,38,0,2,0,0,-100,0,1,1
5,39,0,1,1,75,75,0,2,2
5,40,0,2,1,100,25,1,1,6
1,41,0,6,0,0,-100,0,0,60
1,42,0,60,0,75,75,0,2,2
1,43,0,2,1,25,-50,0,2,2
1,44,0,2,1,50,25,0,2,2
1,45,0,2,1,75,25,0,2,2
1,46,1,2,1,100,25,1,0,65
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,50,50,0,3,3
2,3,0,3,0,50,0,0,2,12
2,4,0,12,1,50,0,0,2,2
2,5,0,2,1,50,0,0,2,2
2,6,1,2,1,100,50,1,0,65
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,50,50,0,3,3
4,3,0,3,1,75,25,0,2,2
4,4,0,2,1,75,0,0,2,2
4,5,1,2,1,100,25,1,0,65
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,50,50,0,2,12
5,3,1,12,1,100,50,1,1,66
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,75,75,0,2,57
4,3,1,57,1,100,25,1,0,65
1,1,0,0,0,0,0,0,1,21
1,2,0,21,0,10,10,0,1,36
1,3,0,36,1,40,30,0,2,27
1,4,0,27,1,25,-15,0,2,37
1,5,0,37,1,50,25,0,2,37
1,6,0,37,0,50,0,0,2,27
1,7,1,27,1,100,50,1,0,65
4,1,0,0,0,0,0,0,1,21
4,2,0,21,1,25,25,0,2,37
4,3,0,37,0,40,15,0,2,27
4,4,0,27,1,75,35,0,2,27
4,5,1,27,1,100,25,1,1,66
5,1,0,0,0,0,0,0,1,21
5,2,0,21,1,50,50,0,2,37
5,3,0,37,1,25,-25,0,1,36
5,4,0,36,1,50,25,0,2,37
5,5,0,37,1,75,25,0,2,22
5,6,1,22,1,100,25,1,0,65
1,1,0,0,0,0,0,0,0,60
1,2,0,60,1,75,75,0,2,27
1,3,0,27,1,15,-60,0,1,36
1,4,0,36,1,25,10,0,1,21
1,5,0,21,1,75,50,0,2,22
1,6,0,22,1,50,-25,0,3,58
2,7,0,58,0,0,-50,0,0,60
2,8,0,60,1,100,100,1,1,66
2,9,0,66,1,75,-25,0,1,66
3,10,0,66,0,0,-75,0,1,21
3,11,0,21,0,25,25,0,2,27
3,12,0,27,0,50,25,0,3,13
3,13,0,13,1,50,0,0,2,22
3,14,0,22,1,75,25,0,2,27
3,15,0,27,1,100,25,1,0,65
4,16,0,65,0,0,-100,0,1,46
4,17,0,46,1,50,50,0,3,3
4,18,0,3,1,50,0,0,2,22
4,19,0,22,1,100,50,1,0,65
5,20,0,65,0,0,-100,0,1,21
5,21,0,21,1,50,50,0,2,37
5,22,0,37,1,75,25,0,2,2
5,23,0,2,0,75,0,0,2,72
5,24,0,72,0,50,-25,0,2,27
5,25,0,27,1,25,-25,0,1,36
5,26,0,36,1,50,25,0,2,72
5,27,0,72,0,75,25,0,2,77
1,28,0,77,0,0,-75,0,0,75
1,29,0,75,0,75,75,0,2,27
1,30,0,27,0,40,-35,0,3,13
1,31,0,13,1,100,60,1,0,70
1,32,1,70,1,75,-25,0,1,71
2,1,0,0,0,0,0,0,0,60
2,2,0,60,1,25,25,0,1,36
2,3,0,36,0,50,25,0,2,12
2,4,0,12,1,50,0,0,3,3
2,5,0,3,1,25,-25,0,2,2
2,6,0,2,1,50,25,0,2,12
2,7,0,12,1,100,50,1,1,71
2,8,1,71,1,100,0,1,0,65
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,50,50,0,2,2
3,3,0,2,0,50,0,0,2,7
3,4,0,7,1,75,25,0,2,7
3,5,1,7,1,100,25,1,0,70
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,50,50,0,2,2
1,3,0,2,1,10,-40,0,1,11
1,4,0,11,1,50,40,0,2,47
1,5,0,47,1,50,0,0,2,47
1,6,0,47,0,50,0,0,3,58
1,7,0,58,1,100,50,1,2,7
2,8,0,7,0,0,-100,0,0,60
2,9,0,60,0,70,70,0,2,2
2,10,0,2,1,75,5,0,2,2
2,11,0,2,1,100,25,1,1,6
3,12,0,6,0,0,-100,0,0,60
3,13,0,60,1,90,90,0,2,22
3,14,0,22,1,75,-15,0,3,3
3,15,0,3,1,100,25,1,2,22
4,16,0,22,0,0,-100,0,0,60
4,17,0,60,0,25,25,0,2,12
4,18,0,12,0,10,-15,0,2,22
4,19,0,22,1,25,15,0,2,12
4,20,0,12,1,50,25,0,2,2
4,21,0,2,0,25,-25,0,3,58
4,22,0,58,1,50,25,0,3,3
4,23,0,3,0,25,-25,0,3,13
4,24,0,13,1,90,65,0,3,3
5,25,0,3,0,0,-90,0,0,60
5,26,0,60,0,50,50,0,2,2
5,27,0,2,1,25,-25,0,2,2
5,28,0,2,0,25,0,0,3,58
5,29,0,58,1,75,50,0,3,3
5,30,0,3,1,100,25,1,1,1
3,31,0,1,0,0,-100,0,0,60
3,32,0,60,0,75,75,0,2,2
3,33,1,2,1,100,25,1,0,65
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,50,50,0,3,3
4,3,0,3,0,25,-25,0,3,13
4,4,0,13,0,40,15,0,3,3
4,5,0,3,0,50,10,0,3,58
4,6,1,58,1,100,50,1,0,70
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,75,75,0,2,27
2,3,1,27,1,100,25,1,1,66
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,75,75,0,2,2
4,3,0,2,1,50,-25,0,2,2
4,4,0,2,0,25,-25,0,3,13
4,5,0,13,1,90,65,0,2,2
4,6,0,2,1,75,-15,0,2,27
4,7,0,27,0,50,-25,0,2,27
4,8,0,27,0,40,-10,0,2,7
4,9,1,7,1,100,60,1,1,66
5,1,0,0,0,0,0,0,0,60
5,2,0,60,1,100,100,1,1,1
5,3,0,1,1,90,-10,1,2,7
5,4,0,7,1,90,0,0,3,3
5,5,1,3,1,95,5,1,2,57
1,1,0,0,0,0,0,0,1,21
1,2,0,21,1,25,25,0,2,2
1,3,0,2,1,75,50,0,2,47
2,4,0,47,0,0,-75,0,0,60
2,5,0,60,0,0,0,0,0,0
2,6,0,0,0,75,75,0,2,7
3,7,0,7,0,0,-75,0,1,21
3,8,0,21,1,50,50,0,3,28
3,9,0,28,1,100,50,1,1,71
4,10,0,71,0,0,-100,0,1,1
4,11,0,1,1,50,50,0,3,58
4,12,0,58,1,25,-25,0,2,22
4,13,0,22,1,50,25,0,2,47
4,14,0,47,1,75,25,0,2,2
4,15,0,2,0,75,0,0,3,58
4,16,0,58,0,50,-25,0,3,58
5,17,0,58,0,0,-50,0,1,21
5,18,0,21,0,25,25,0,1,1
5,19,0,1,1,50,25,0,2,2
5,20,0,2,1,75,25,0,2,2
1,21,0,2,0,0,-75,0,0,60
1,22,0,60,1,75,75,0,2,27
1,23,0,27,0,50,-25,0,2,22
1,24,0,22,0,25,-25,0,3,73
1,25,0,73,1,100,75,1,1,46
3,26,0,46,0,0,-100,0,0,60
3,27,0,60,1,75,75,0,2,7
3,28,1,7,1,100,25,1,1,71
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,25,25,0,2,27
4,3,0,27,0,25,0,0,2,27
4,4,0,27,0,20,-5,0,3,13
4,5,1,13,1,100,80,1,1,66
1,1,0,0,0,0,0,0,1,21
1,2,0,21,0,75,75,0,3,13
1,3,0,13,1,25,-50,0,3,28
1,4,0,28,1,75,50,0,3,58
1,5,1,58,1,75,0,0,3,58
2,1,0,0,0,0,0,0,1,21
2,2,0,21,0,50,50,0,2,27
2,3,0,27,0,40,-10,0,3,28
2,4,0,28,1,50,10,0,2,2
2,5,1,2,1,100,50,1,1,46
5,1,0,0,0,0,0,0,1,21
5,2,0,21,1,50,50,0,2,2
5,3,0,2,1,75,25,0,2,22
5,4,1,22,1,100,25,1,1,46
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,25,25,0,3,13
1,3,0,13,1,25,0,0,2,2
1,4,0,2,0,40,15,0,2,12
1,5,0,12,1,50,10,0,2,2
1,6,1,2,1,100,50,1,0,65
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,60,60,0,3,13
3,3,0,13,1,40,-20,0,2,2
3,4,0,2,1,50,10,0,2,2
3,5,0,2,1,25,-25,0,2,2
3,6,0,2,0,25,0,0,3,58
3,7,1,58,1,100,75,1,0,65
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,60,60,0,2,7
4,3,0,7,1,60,0,0,2,57
4,4,0,57,1,75,15,0,2,47
4,5,0,47,1,75,0,0,2,2
4,6,0,2,1,100,25,1,0,70
5,7,0,70,0,0,-100,0,0,60
5,8,0,60,0,50,50,0,2,12
5,9,0,12,1,25,-25,0,2,2
5,10,0,2,1,50,25,0,2,2
5,11,0,2,0,25,-25,0,3,3
5,12,0,3,0,30,5,0,2,12
5,13,0,12,0,40,10,0,2,2
5,14,0,2,1,75,35,0,2,47
5,15,0,47,0,50,-25,0,1,56
2,16,0,56,0,0,-50,0,1,21
2,17,0,21,1,75,75,0,3,3
2,18,0,3,0,25,-50,0,2,17
2,19,0,17,1,25,0,0,2,2
2,20,1,2,1,100,75,1,0,65
3,1,0,0,0,0,0,0,1,21
3,2,0,21,0,25,25,0,2,12
3,3,0,12,0,75,50,0,2,77
3,4,0,77,0,25,-50,0,2,27
3,5,0,27,1,25,0,0,2,2
4,6,0,2,0,0,-25,0,1,46
4,7,0,46,1,75,75,0,2,2
